raw_data_id,Personen imRaum:,Temperature:,Humidity:
2301,2,18.7,80.2
2302,2,18.7,80.1
2303,2,18.7,80.2
2304,1,18.7,80.4
2305,1,18.7,79.8
2306,1,18.7,80
2307,1,18.7,79.7
2308,1,19,79.5
2309,1,18.7,79.4
2310,1,18.7,79.2
2311,1,18.9,80
2312,1,18.7,78.6
2313,1,18.7,78.8
2314,1,18.7,78.7
2315,1,18.7,78.1
2316,1,18.7,78.2
2317,1,18.8,78.1
2318,1,18.6,77.8
2319,1,18.7,77.6
2320,1,18.7,78
2321,1,18.7,77.6
2322,1,18.7,77.7
2323,1,18.9,78
2324,1,18.7,77.8
2325,1,18.4,77.6
2326,1,18.4,77.5
2327,1,18.9,77.7
2328,1,18.6,77.5
2329,1,18.6,77.6
2330,1,18.5,77.4
2331,1,18.5,77.6
2332,1,18.6,77.8
2333,1,18.6,77.6
2334,1,18.5,77.7
2335,1,18.5,77.6
2336,1,18.6,77.6
2337,1,18.5,77.4
2338,1,18.5,77.5
2339,1,18.6,77.6
2340,1,18.4,77.5
2341,1,18.6,77.7
2342,1,18.5,77.5
2343,1,18.5,77.5
2344,1,18.6,77.7
2345,1,18.6,77.8
2346,1,18.6,77.6
2347,1,18.6,77.5
2348,1,18.6,77.4
2349,1,18.6,77.5
2350,1,18.6,77.5
2351,1,18.6,77.5
2352,1,18.6,77.2
2353,1,18.6,77.3
2354,1,18.7,77
2355,1,18.7,77
2356,1,18.7,76.7
2357,1,18.7,76.8
2358,1,18.7,76.7
2359,1,18.7,76.7
2360,1,18.7,77.5
2361,1,18.7,76.7
2362,1,19,76.9
2363,1,18.9,76.7
2364,1,18.6,76.4
2365,1,18.8,76.5
2366,1,18.7,76.2
2367,1,18.7,76.4
2368,1,18.7,76.4
2369,1,18.7,76.3
2370,1,18.7,76.3
2371,1,18.7,76.3
2372,1,18.7,76.4
2373,1,18.7,77.2
2374,1,18.7,76.4
2375,1,18.7,76.2
2376,1,18.7,76.2
2377,1,18.8,77
2378,1,18.7,76.1
2379,1,18.7,76.2
2380,1,18.6,76.2
2381,1,18.6,76.1
2382,1,18.6,76.1
2383,1,18.6,76.2
2384,1,18.6,76.2
2385,1,18.5,76
2386,1,18.6,76
2387,1,18.6,76
2388,1,18.6,76.1
2389,1,18.6,76.2
2390,1,18.6,77
2391,1,18.5,76
2392,1,18.5,75.9
2393,1,18.6,76
2394,1,18.6,76.1
2395,1,18.6,76
2396,1,18.7,75.8
2397,1,18.7,75.8
2398,1,18.7,76.1
2399,1,18.8,75.4
2400,1,18.8,75.2
2401,1,18.8,75.4
2402,1,18.9,75.5
2403,1,18.9,75.5
2404,1,18.9,75.4
2405,1,18.9,75.6
2406,1,18.9,76.5
2407,1,18.9,75.6
2408,1,18.9,75.8
2409,1,18.9,75.7
2410,1,18.9,75.2
2411,1,18.9,75
2412,1,19.1,74
2413,1,19.1,74.4
2414,1,19.2,74.1
2415,1,19.1,74
2416,1,19.1,75.3
2417,1,19.1,74.7
2418,1,19.1,74.7
2419,1,19.1,74.4
2420,1,19.2,74.4
2421,1,19.2,74.2
2422,1,19.2,74.1
2423,1,19.2,74.1
2424,1,19.2,74
2425,1,19.2,73.9
2426,1,19.3,73.9
2427,1,19.2,73.7
2428,1,19.2,73.7
2429,1,19.2,73.7
2430,1,19.2,73.7
2431,1,19.2,73.8
2432,1,19.2,73.8
2433,1,19.2,74
2434,1,19.2,74
2435,1,19.1,74
2436,1,19.1,74
2437,1,19.1,74.1
2438,1,19.1,74
2439,1,19.1,74
2440,1,19.1,74.1
2441,1,19.1,74.1
2442,1,19.1,74.4
2443,1,19.1,74.6
2444,1,19.1,74.5
2445,1,19.1,74.2
2446,1,19.1,74.2
2447,1,19.1,74.2
2448,1,19.2,74.2
2449,1,19.2,74
2450,1,19.2,73.9
2451,1,19.2,74.1
2452,1,19.1,74.1
2453,1,19.2,72.4
2454,0,19.2,72.4
2455,0,19.3,72.3
2456,0,19.3,70.6
2457,0,19.2,70.1
2458,0,19.3,69.9
2459,0,19.3,69.2
2460,0,19.4,68.7
2461,0,19.4,69.9
2462,0,19.3,68.2
2463,0,19.4,68.5
2464,0,19.3,68.4
2465,0,19.4,67.8
2466,0,19.3,68.2
2467,0,19.3,68
2468,0,19.3,67.3
2469,0,19.4,67.9
2470,0,19.2,68.1
2471,0,19.3,68.2
2472,0,19.3,68.3
2473,0,19.2,68.1
2474,0,19.2,68.1
2475,0,19.2,68.2
2476,0,19.2,68.1
2477,0,19.1,68.2
2478,0,19.2,68.3
2479,0,19.2,68.2
2480,0,19.1,68.1
2481,0,19.2,68.1
2482,0,19.1,68.2
2483,0,19.1,68.1
2484,0,19.1,68.1
2485,0,19,68
2486,0,19.1,68.4
2487,0,19.2,68.4
2488,0,19,68
2489,0,19.1,68.1
2490,0,19,68.2
2491,0,19,68.2
2492,0,19.1,68
2493,0,19.1,68.1
2494,0,19,68.1
2495,0,19.1,67.2
2496,0,18.9,66.5
2497,0,19,67
2498,0,19.1,67.1
2499,0,19,66
2500,0,19,67.2
2501,0,19.1,66.5
2502,0,19.1,67
2503,0,19.1,65
2504,0,19.1,65.4
2505,0,19.1,65.8
2506,0,19.1,65.8
2507,0,19.2,65.5
2508,0,19.1,65.4
2509,0,19.2,67.4
2510,0,19.1,66.1
2511,0,19.2,65
2512,0,19.2,65.7
2513,0,19.2,65.9
2514,0,19.2,66
2515,0,19.2,67.2
2516,0,19.1,66
2517,0,19.1,65.7
2518,0,19.1,66
2519,0,19.1,65.6
2520,0,19.1,66.4
2521,0,19,66.5
2522,0,19,66.7
2523,0,19,66.7
2524,0,19,66.1
2525,0,19,66.5
2526,0,19,66.7
2527,0,19,66.5
2528,0,19,66.5
2529,0,19.1,66.8
2530,0,19,66.3
2531,0,19,66.5
2532,0,19,65.9
2533,0,19,66.2
2534,0,19,65.8
2535,0,19,66
2536,0,19,65.9
2537,0,19.1,65.8
2538,0,19,65.7
2539,0,19,64.7
2540,0,19.1,65.2
2541,0,19.1,65.1
2542,0,19,65.2
2543,0,18.9,65
2544,0,19.1,65.5
2545,0,19.1,65
2546,0,19.2,65.4
2547,0,19.2,65
2548,0,19,64.1
2549,0,19.1,64.6
2550,0,19.1,64.8
2551,0,19.1,65.5
2552,0,19.2,64.9
2553,0,19.1,65.5
2554,0,19.2,64.6
2555,0,19.1,64.5
2556,0,19.2,64.5
2557,0,19.2,64.6
2558,0,19.1,64.9
2559,0,19.1,64.2
2560,0,19.2,64.7
2561,0,19.1,64.6
2562,0,19.1,64.4
2563,0,19.1,64.5
2564,0,19.1,64
2565,0,19.1,64.2
2566,0,19.1,64.4
2567,0,19,64.9
2568,0,19.1,64.9
2569,0,19.1,64.7
2570,0,19.1,64.1
2571,0,19,64.4
2572,0,18.9,65
2573,0,19,64.7
2574,0,19.1,64.7
2575,0,19.1,64.5
2576,0,19,64.7
2577,0,19,64.1
2578,0,19,64.4
2579,0,18.8,65.1
2580,1,19,65.4
2581,1,19,59.6
2582,1,18.6,54.9
2583,1,18.8,56.7
2584,1,18.9,59.7
2585,1,18.9,60.4
2586,1,17.9,40
2587,1,17.6,56.7
2588,1,18.1,56.3
2589,1,18.3,57.7
2590,1,18.4,58.8
2591,1,18.6,59.2
2592,1,18.6,59.5
2593,1,18.7,60.1
2594,1,18.7,60.4
2595,1,18.7,61.3
2596,1,18.7,61.5
2597,1,18.7,62.3
2598,1,18.7,62.8
2599,1,18.7,63.1
2600,1,18.7,63.4
2601,1,18.8,63.8
2602,1,18.6,64.1
2603,1,18.7,64.4
2604,1,18.6,64.8
2605,1,18.7,65
2606,1,18.7,65.1
2607,1,18.7,66.2
2608,1,18.7,66
2609,1,18.7,66.3
2610,1,18.7,66.4
2611,1,18.7,66.8
2612,1,18.5,66.9
2613,1,18.7,67.3
2614,1,18.7,67.3
2615,1,18.4,67.3
2616,1,18.6,67.7
2617,1,18.6,68
2618,1,18.6,68.9
2619,1,18.6,68.4
2620,1,18.6,68.5
2621,1,18.6,68.7
2622,1,18.6,69.1
2623,1,18.6,69.1
2624,1,18.6,69
2625,1,18.6,69
2626,1,18.6,69.1
2627,1,18.5,69.1
2628,1,18.5,69.2
2629,1,18.5,69.3
2630,1,18.6,69.7
2631,1,18.5,69.6
2632,1,18.5,69.9
2633,1,18.5,69.8
2634,1,18.5,70.1
2635,1,18.5,70.1
2636,1,18.5,68.4
2637,1,18.5,67.2
2638,1,18.6,67.4
2639,1,18.5,66.2
2640,1,18.5,66.8
2641,1,18.5,66.8
2642,1,18.5,67.1
2643,1,18.5,67.5
2644,1,18.5,67.8
2645,1,18.3,68
2646,1,18.5,68.4
2647,1,18.5,68.9
2648,1,18.5,69
2649,1,18.3,69.2
2650,1,18.5,69.7
2651,1,18.5,69.7
2652,1,18.5,69.5
2653,1,18.5,70.3
2654,1,18.5,70.4
2655,1,18.5,70.5
2656,1,18.5,70.4
2657,1,18.5,70.6
2658,1,18.5,70.6
2659,1,18.4,70.8
2660,1,18.5,71.1
2661,1,18.5,71.1
2662,1,18.5,71.1
2663,1,18.5,71.5
2664,1,18.5,71.4
2665,1,18.6,72
2666,1,18.5,72.4
2667,1,18.4,72.3
2668,1,18.5,72.3
2669,1,18.6,72.4
2670,1,18.6,72.2
2671,1,18.6,72.5
2672,0,18.6,72.2
2673,0,18.5,70.7
2674,0,18.5,69.8
2675,1,18.5,68.7
2676,1,18.5,68.2
2677,1,18.5,68.5
2678,1,18.8,69.6
2679,1,18.5,70
2680,1,18.5,68.5
2681,1,18.6,68.7
2682,1,18.5,68.8
2683,1,18.6,68.4
2684,1,18.3,67.9
2685,1,18.5,68.2
2686,1,18.5,68.2
2687,1,18.5,68.8
2688,1,18.5,69
2689,1,18.5,68.5
2690,1,18.5,67.7
2691,1,18.5,69.2
2692,1,18.5,68.5
2693,1,18.5,68.4
2694,1,18.5,68.6
2695,1,18.6,68.3
2696,1,18.5,67.8
2697,1,18.6,68.1
2698,1,18.5,68.1
2699,1,18.5,67.8
2700,1,18.5,67.3
2701,1,18.5,68.7
2702,1,18.5,68.5
2703,1,18.5,68.9
2704,1,18.5,67.3
2705,1,18.7,69.7
2706,1,18.6,69.7
2707,1,18.3,55.8
2708,1,17.5,53.6
2709,1,17.1,45.1
2710,1,17,48.9
2711,1,16.7,59.7
2712,1,16.9,64.3
2713,1,17.2,59.1
2714,1,16.7,44
2715,1,16.1,43.9
2716,1,15.8,48.8
2717,1,16.8,61
2718,1,17.4,61.5
2719,1,17.5,61.2
2720,1,17.6,59.7
2721,1,17.8,59.4
2722,1,17.7,59.1
2723,1,17.8,59.4
2724,1,17.8,59.2
2725,1,17.8,59.9
2726,1,17.9,60.4
2727,1,17.9,60.6
2728,1,18,61.5
2729,1,18,61.7
2730,1,18,62
2731,1,18,62.3
2732,1,18,62.2
2733,1,18,63
2734,1,18,62.6
2735,1,18.1,62.7
2736,1,17.9,62.6
2737,1,18,62.9
2738,1,18,62.6
2739,1,18,62.9
2740,1,17.9,62.7
2741,1,18.1,63.2
2742,1,18,64
2743,1,18.1,63.6
2744,1,18.1,64
2745,1,18.1,64.1
2746,1,18.1,63.9
2747,1,18.1,63.9
2748,1,18.4,64.3
2749,1,18.1,63
2750,1,18.1,60.9
2751,1,18.1,60.5
2752,1,18.1,60.7
2753,1,17.8,61
2754,1,18.1,63.5
2755,1,18.2,66
2756,1,18.4,66.2
2757,1,18.5,66.8
2758,1,18.7,66.4
2759,1,18.9,66.2
2760,1,19,66.2
2761,1,19.1,65.4
2762,1,19.4,65.1
2763,1,19.4,65.3
2764,1,19.5,64.6
2765,1,19.6,64.4
2766,1,19.8,64.3
2767,1,20,63.9
2768,1,19.9,63.6
2769,1,20,64.1
2770,1,20.2,63.1
2771,1,20.2,63
2772,1,20.3,62.9
2773,1,20.8,62.9
2774,1,20.4,62.6
2775,1,20.5,62.4
2776,1,20.4,57.5
2777,1,20.2,60.5
2778,1,20,61.5
2779,1,19.8,62
2780,1,20,62.4
2781,1,20.1,62.4
2782,1,20,62.4
2783,1,20,62.4
2784,1,20.1,62.5
2785,1,20,62.3
2786,1,20.1,62.5
2787,1,19.9,62.3
2788,1,20.1,62.7
2789,1,20,62.8
2790,1,20.1,62.8
2791,1,20.2,63
2792,1,19.8,62.9
2793,1,20,63.1
2794,1,20,63.4
2795,1,19.9,63.5
2796,1,19.9,63.6
2797,1,19.9,63.8
2798,1,19.9,64.1
2799,1,19.9,64.4
2800,1,19.8,64.6
2801,1,19.8,64.8
2802,1,20,65.2
2803,1,19.8,65.8
2804,1,19.8,65.9
2805,1,19.8,66.2
2806,1,19.7,66.3
2807,2,19.7,66.4
2808,2,19.7,66.5
2809,2,19.6,66.7
2810,2,19.7,66.8
2811,2,19.6,66.9
2812,2,19.6,66.9
2813,2,19.6,66.5
2814,2,19.6,66
2815,2,19.5,65.5
2816,2,19.5,64.8
2817,2,19.5,65.4
2818,2,19.5,65.5
2819,2,19.5,66.3
2820,2,19.4,65
2821,2,19.5,66
2822,2,19.5,66.3
2823,2,19.5,65.6
2824,2,19.5,64.2
2825,2,19.6,65.6
2826,2,19.7,63.2
2827,2,19.9,66
2828,2,19.7,64.7
2829,2,19.7,64.5
2830,2,19.7,64.5
2831,2,19.7,65.7
2832,2,19.8,64.8
2833,2,20,63.7
2834,2,19.8,62.9
2835,2,19.8,65.3
2836,2,19.8,65.3
2837,2,19.9,66.2
2838,2,19.9,66.9
2839,2,19.9,67.2
2840,2,19.9,67.2
2841,2,19.9,67.2
2842,2,19.9,67.5
2843,2,19.9,67.2
2844,2,19.9,67.9
2845,2,19.9,67.3
2846,2,19.9,67
2847,2,19.9,67.5
2848,2,19.9,67.9
2849,2,19.8,67.7
2850,2,19.9,68
2851,2,19.8,68
2852,2,20,68.4
2853,2,19.8,68.7
2854,2,19.8,68.6
2855,2,19.7,68.7
2856,2,19.7,68.6
2857,2,19.7,68.8
2858,2,19.7,68
2859,2,19.7,68.6
2860,2,19.7,67.9
2861,2,19.7,67.7
2862,2,19.7,68.7
2863,2,19.7,68.3
2864,2,19.6,67.3
2865,2,19.7,68.1
2866,2,19.7,68
2867,2,19.7,68.2
2868,2,19.6,67.2
2869,2,19.7,68.5
2870,2,19.7,67.5
2871,2,19.7,68
2872,2,19.8,69.5
2873,2,19.8,69.8
2874,2,19.8,69.6
2875,2,19.8,68.2
2876,2,19.8,68.6
2877,2,19.8,70.3
2878,2,19.9,70.7
2879,2,19.8,70.3
2880,2,19.9,70.7
2881,2,19.9,71.3
2882,2,19.9,72.3
2883,2,19.9,71.5
2884,2,19.8,71.7
2885,2,19.9,72
2886,2,19.8,72.2
2887,2,19.8,71.9
2888,2,19.9,72.4
2889,2,19.8,71.4
2890,2,19.9,72.2
2891,2,19.9,72
2892,2,19.8,72.2
2893,2,19.8,72.2
2894,2,19.8,72.3
2895,2,19.8,73.6
2896,2,19.8,73
2897,2,19.8,73.3
2898,2,19.8,73.4
2899,2,19.7,73.6
2900,2,19.8,73.6
2901,2,19.8,73.6
2902,2,19.8,73.5
2903,2,19.8,73.5
2904,2,19.8,73.6
2905,2,19.8,73.4
2906,2,19.8,73.5
2907,2,19.7,73.5
2908,2,19.7,73.3
2909,2,19.7,73
2910,2,19.8,73.3
2911,2,19.8,73.2
2912,2,19.8,73
2913,2,19.8,72.7
2914,2,19.8,72.7
2915,2,19.8,72.6
2916,2,19.8,72.7
2917,2,19.8,72.9
2918,2,19.8,72.5
2919,2,19.9,73
2920,2,19.9,72.7
2921,2,19.9,73
2922,2,19.9,73.5
2923,2,19.9,73.7
2924,2,19.9,73.9
2925,2,19.8,73.6
2926,2,19.6,73.7
2927,2,19.9,73.9
2928,2,19.9,74.2
2929,2,19.9,73.6
2930,2,19.9,73.9
2931,2,19.9,74
2932,2,19.9,74.1
2933,2,19.9,74
2934,2,19.9,74.1
2935,2,19.9,73.9
2936,2,19.8,73.9
2937,2,19.8,74.2
2938,2,19.8,74.2
2939,2,19.8,74
2940,2,19.8,74
2941,2,19.7,74.1
2942,2,19.7,74.2
2943,2,19.7,74.2
2944,2,19.7,74.3
2945,2,19.7,74.3
2946,2,19.8,74.3
2947,2,19.7,74.2
2948,2,19.7,74.2
2949,2,19.7,73.9
2950,2,19.7,74
2951,2,19.7,73.6
2952,2,19.7,73.5
2953,2,19.7,73.5
2954,2,19.7,74
2955,2,19.8,74.1
2956,2,19.7,74
2957,2,19.7,73.9
2958,2,19.7,73.2
2959,2,19.8,73.7
2960,2,19.8,73.6
2961,2,19.8,72.3
2962,2,19.8,74.1
2963,2,19.8,73.9
2964,2,19.8,72.3
2965,2,19.8,73.7
2966,2,19.8,74
2967,2,19.8,74.3
2968,2,19.9,74.9
2969,2,19.9,75.1
2970,2,20.1,75.4
2971,2,19.8,75.1
2972,2,19.8,75.3
2973,2,19.8,75.4
2974,2,19.8,75.5
2975,2,19.8,75.3
2976,2,19.8,75.3
2977,2,19.8,75.5
2978,2,19.8,75.4
2979,2,19.8,75.5
2980,2,19.8,75.6
2981,2,19.8,75.2
2982,2,19.8,75.6
2983,2,19.8,75.8
2984,2,19.8,75.8
2985,2,19.7,75.9
2986,2,19.7,76.1
2987,2,19.7,76.6
2988,2,19.8,76.3
2989,2,19.8,75.9
2990,2,19.7,75.5
2991,2,19.7,76
2992,2,19.8,75.9
2993,2,19.8,75.7
2994,2,19.8,76
2995,2,19.8,75.8
2996,2,19.8,75.8
2997,2,19.8,75.6
2998,2,19.9,76
2999,2,19.9,76.5
3000,2,19.9,75.8
3001,2,19.9,76
3002,2,19.9,76.2
3003,2,19.9,76
3004,2,19.9,75.6
3005,2,19.9,75.6
3006,2,19.8,75.7
3007,2,19.8,75.5
3008,2,19.8,75.6
3009,2,19.8,75.7
3010,2,19.8,75.6
3011,2,19.8,75.7
3012,2,19.8,76.4
3013,2,19.8,75.6
3014,2,19.8,75.5
3015,2,19.8,75.5
3016,1,19.7,75.7
3017,1,19.6,75.7
3018,1,19.7,76.1
3019,1,19.6,76.3
3020,1,19.6,76
3021,1,19.6,76.3
3022,1,19.6,76.2
3023,1,19.6,76.2
3024,1,19.6,75.9
3025,1,19.6,75.7
3026,1,19.6,75.8
3027,1,19.6,75.6
3028,1,19.6,74.9
3029,1,19.7,74.7
3030,1,19.6,75.2
3031,1,19.6,74.6
3032,1,19.6,74.1
3033,1,19.6,73.6
3034,1,19.7,73.9
3035,1,19.7,74.1
3036,1,19.7,74.6
3037,1,19.7,73
3038,1,19.8,73
3039,1,19.8,71.8
3040,1,19.8,73.1
3041,1,19.9,72.6
3042,1,19.9,73.5
3043,1,19.9,73.3
3044,1,19.9,71.8
3045,1,19.9,71.6
3046,1,19.9,72.9
3047,1,19.9,72.2
3048,1,20.2,73.3
3049,1,19.9,73.1
3050,1,19.9,72.7
3051,1,19.9,73.2
3052,1,19.9,73.5
3053,1,19.9,73.5
3054,1,19.9,73.3
3055,1,19.9,73.2
3056,1,19.8,73.3
3057,1,19.9,73.3
3058,1,19.9,73.3
3059,1,19.8,73.6
3060,1,19.8,73.9
3061,1,19.8,73.7
3062,1,19.8,72.9
3063,1,19.8,71.7
3064,1,19.8,71.7
3065,1,19.8,71.2
3066,1,19.8,69.3
3067,1,19.7,68.9
3068,1,19.7,68.7
3069,1,19.7,68.6
3070,1,19.6,69.2
3071,1,19.6,68.5
3072,1,19.3,68.7
3073,1,19.6,69.4
3074,1,19.6,69
3075,1,19.6,69.2
3076,1,19.7,69.1
3077,1,19.6,68.9
3078,1,19.6,68.6
3079,1,19.5,68.5
3080,1,19.6,67.7
3081,1,19.6,67.9
3082,1,19.5,67.4
3083,1,19.6,67.1
3084,1,19.6,66.9
3085,1,19.6,67.7
3086,1,19.4,67.2
3087,1,19.6,66.7
3088,1,19.7,67
3089,1,19.7,66.9
3090,1,19.7,66.9
3091,1,19.7,66.6
3092,1,19.7,66.3
3093,1,19.7,66.2
3094,1,19.8,66.3
3095,1,19.7,66.2
3096,1,19.7,66.1
3097,1,19.7,66.2
3098,1,19.7,65.5
3099,1,19.7,65.4
3100,1,19.6,65.8
3101,1,19.7,66
3102,1,19.6,65.9
3103,1,19.6,65.9
3104,1,19.6,65.9
3105,1,19.6,66
3106,1,19.6,65.2
3107,1,19.6,64.9
3108,1,19.6,65.8
3109,1,19.6,65
3110,1,19.5,65.3
3111,1,19.6,65.8
3112,1,19.5,64.3
3113,1,19.5,65.4
3114,1,19.6,65.5
3115,1,19.6,64.6
3116,1,19.6,64.9
3117,1,19.6,65.2
3118,1,19.7,64.1
3119,1,19.3,63.7
3120,1,19.6,63.8
3121,1,19.6,62.8
3122,1,19.6,63.8
3123,1,19.6,63.1
3124,1,19.6,64
3125,1,19.7,63
3126,1,19.6,63.4
3127,1,19.6,63.7
3128,1,19.6,63.7
3129,1,19.6,63
3130,1,19.6,63.3
3131,1,19.6,61
3132,1,19.7,63.3
3133,1,19.6,63.2
3134,1,19.6,63.2
3135,1,19.7,63.6
3136,1,19.7,63
3137,1,19.6,61.9
3138,1,19.7,63.5
3139,1,19.7,63.1
3140,1,19.6,63.2
3141,1,19.6,62.8
3142,1,19.6,62
3143,1,19.6,62.7
3144,1,19.6,63.2
3145,1,19.6,63
3146,1,19.6,62.2
3147,1,19.6,62.7
3148,1,19.6,61.9
3149,1,19.6,63
3150,1,19.5,63.3
3151,1,19.6,63.2
3152,1,19.6,62.9
3153,1,19.6,60.7
3154,1,19.5,63
3155,1,19.5,63.3
3156,1,19.5,62.1
3157,1,19.5,62.6
3158,1,19.5,62.2
3159,1,19.5,63
3160,1,19.6,62.7
3161,1,19.5,62.7
3162,1,19.6,63.4
3163,1,19.6,64.2
3164,1,19.6,63.3
3165,1,19.6,63.2
3166,1,19.6,62.5
3167,1,19.7,63.1
3168,1,19.7,62
3169,1,19.6,63.2
3170,1,19.6,63.2
3171,1,19.6,63.2
3172,1,19.7,63.7
3173,1,19.7,62.8
3174,1,19.6,63
3175,1,19.6,62.7
3176,1,19.6,63.2
3177,1,19.6,63.3
3178,0,19.6,62
3179,0,19.5,62.6
3180,0,19.5,63.2
3181,0,19.6,62.8
3182,0,19.6,63.3
3183,0,19.6,62.9
3184,0,19.5,63
3185,0,19.8,63.2
3186,0,19.6,63
3187,0,19.5,62.7
3188,0,19.5,62.9
3189,0,19.5,62.5
3190,0,19.5,62.4
3191,0,19.5,62.9
3192,0,19.5,62.9
3193,0,19.5,62.6
3194,0,19.5,63.2
3195,0,19.5,62.8
3196,0,19.5,62.3
3197,0,19.5,63.2
3198,0,19.5,60.5
3199,0,19.5,63.1
3200,0,19.5,63.2
3201,0,19.5,63
3202,0,19.5,61.5
3203,0,19.5,62
3204,0,19.5,62.7
3205,0,19.5,63
3206,0,19.6,62.5
3207,0,19.5,62.3
3208,0,19.4,62.5
3209,0,19.5,62.5
3210,0,19.5,61.6
3211,0,19.5,62.2
3212,0,19.5,62.8
3213,0,19.5,62.8
3214,0,19.5,62.4
3215,0,19.5,61.3
3216,0,19.5,62
3217,0,19.5,61.6
3218,0,19.4,62.5
3219,0,19.6,62.2
3220,0,19.6,62.7
3221,0,19.5,63.5
3222,0,19.5,62.7
3223,0,19.5,62.3
3224,0,19.5,60.8
3225,0,19.5,62.5
3226,0,19.4,62.6
3227,0,19.6,62.9
3228,0,19.5,62.7
3229,0,19.5,62.6
3230,0,19.4,62.6
3231,0,19.4,62
3232,0,19.4,62.4
3233,0,19.4,61.9
3234,0,19.4,62.7
3235,0,19.4,62.3
3236,0,19.4,62.7
3237,0,19.4,62.8
3238,0,19.3,62.5
3239,0,19.4,62.6
3240,0,19.4,62.7
3241,0,19.4,63.2
3242,0,19.4,63.2
3243,0,19.3,62.9
3244,0,19.4,63
3245,0,19.4,63.2
3246,0,19.4,63.1
3247,0,19.4,62.9
3248,0,19.4,63.1
3249,0,19.3,63
3250,0,19.4,63
3251,0,19.3,63.2
3252,0,19.4,63.2
3253,0,19.4,63.2
3254,0,19.4,63.2
3255,0,19.4,63.2
3256,0,19.4,63.2
3257,0,19.4,63.1
3258,0,19.4,63.2
3259,0,19.3,63.2
3260,0,19.4,63.2
3261,0,19.3,63
3262,0,19.4,62.9
3263,0,19.4,63.8
3264,0,19.4,63.2
3265,0,19.4,63.2
3266,0,19.4,63.1
3267,0,19.4,63.2
3268,0,19.4,63
3269,0,19.4,62.5
3270,0,19.3,63
3271,0,19.4,63
3272,0,19.4,63.8
3273,0,19.4,62.6
3274,0,19.4,62.9
3275,0,19.4,62.7
3276,0,19.4,62.7
3277,0,19.3,62.9
3278,0,19.4,62.9
3279,0,19.4,62.5
3280,0,19.4,62.6
3281,0,19.4,62
3282,0,19.4,60.7
3283,0,19.4,61
3284,0,19.4,60.9
3285,0,19.4,61.5
3286,0,19.4,61.6
3287,0,19.4,61.7
3288,0,19.4,61.7
3289,0,19.4,62
3290,0,19.4,61.9
3291,0,19.4,62
3292,0,19.4,62
3293,0,19.4,62
3294,0,19.4,62
3295,0,19.4,62
3296,1,19.4,62
3297,1,19.4,61.7
3298,1,19.4,62
3299,1,19.4,62
3300,1,19.4,61.9
3301,1,19.4,62.1
3302,1,19.5,62
3303,0,19.6,61.8
3304,0,19.5,61.9
3305,0,19.5,62.5
3306,0,19.5,63.6
3307,0,19.6,62.4
3308,0,19.6,63.2
3309,0,19.6,63.5
3310,0,19.6,63.6
3311,0,19.6,63.9
3312,0,19.6,64.8
3313,0,19.6,64.5
3314,0,19.5,64.6
3315,0,19.5,65
3316,0,19.3,64.8
3317,0,19.5,65.2
3318,0,19.5,65.5
3319,0,19.5,65.7
3320,0,19.4,66.2
3321,0,19.5,66.5
3322,0,19.4,66.8
3323,0,19.4,66.9
3324,0,19.3,67.2
3325,0,19.3,68
3326,0,19.3,68.4
3327,0,19.3,68.2
3328,0,19.2,68.6
3329,0,19.2,68.9
3330,0,19.2,69.1
3331,0,19.2,69.4
3332,0,19.2,69.8
3333,0,19.1,70
3334,0,19.1,70.4
3335,0,19.1,70.3
3336,0,19.1,70.5
3337,0,19.1,70.5
3338,0,19,70.5
3339,0,18.9,70.3
3340,0,19,70.4
3341,0,19,70.7
3342,0,19.1,69.5
3343,0,19.1,67.5
3344,0,19.1,66.6
3345,0,19.1,65.8
3346,0,19.1,65.8
3347,0,19.1,65.7
3348,0,19.1,61.6
3349,0,18.3,46.2
3350,0,18,48.2
3351,0,17.7,50.8
3352,0,17.4,53.5
3353,0,16.6,45.4
3354,0,16.3,49.3
3355,0,16.4,50.1
3356,0,16.1,42
3357,0,15.8,51.3
3358,0,16.5,57.8
3359,0,16.2,47
3360,0,16.4,55.9
3361,0,16.7,59.9
3362,0,17.3,59.6
3363,0,17.6,59.1
3364,0,17.8,58.8
3365,0,18.1,58.8
3366,0,17.9,58.9
3367,0,17.3,59.1
3368,0,18,60.2
3369,0,18.8,61
3370,0,18,60.5
3371,0,18.1,60.5
3372,0,18.1,60.5
3373,0,17.4,60.9
3374,0,17.2,59.5
3375,0,18,59.8
3376,0,18,60.7
3377,0,18,59.9
3378,0,18,59.9
3379,0,18,60
3380,0,18,59.9
3381,0,18,61.5
3382,0,18,61.4
3383,0,18,61.1
3384,0,18.1,61.2
3385,0,18.1,61.9
3386,0,18.1,62.6
3387,0,18.1,62
3388,0,18.1,61.8
3389,0,18.2,62.5
3390,0,18.2,64
3391,0,18.2,63.3
3392,0,18.1,63.5
3393,0,18.2,64.2
3394,0,18.2,64.3
3395,0,18.2,64.6
3396,0,18.2,64.2
3397,0,18.2,65
3398,0,18.1,65.1
3399,0,18.2,65.2
3400,0,18.2,65.2
3401,0,18.1,65.8
3402,0,18.1,65.7
3403,0,18.2,65.3
3404,0,18.2,66.1
3405,0,18.2,66.1
3406,0,18.2,66.3
3407,0,17.5,66.5
3408,0,18.1,66.7
3409,0,18,66.6
3410,0,18.1,66.3
