raw_data_id,IoT-HW-ID:,Temperature:,Humidity:,timestamp
3808,a13d7,19.3,68.7,1544963400
3809,a13d7,19.4,68.5,1544963520
3810,a13d7,19.4,68.1,1544963640
3811,a13d7,19.4,68.1,1544963760
3812,a13d7,19.4,67.5,1544963880
3813,a13d7,19.4,67.9,1544964000
3814,a13d7,19.4,67.9,1544964120
3815,a13d7,19.4,67.7,1544964240
3816,a13d7,19.5,67.8,1544964360
3817,a13d7,19.5,67.7,1544964480
3818,a13d7,19.5,67.6,1544964600
3819,a13d7,19.4,67.5,1544964720
3820,a13d7,19.4,67.6,1544964840
3821,a13d7,19.4,67.7,1544964960
3822,a13d7,19.4,68,1544965140
3823,a13d7,19.3,67.9,1544965260
3824,a13d7,19.5,68,1544965380
3825,a13d7,19.4,68.5,1544965500
3826,a13d7,19.4,68.9,1544965620
3827,a13d7,19.3,69.1,1544965740
3828,a13d7,19.3,69.3,1544965860
3829,a13d7,19.3,69.5,1544965980
3830,a13d7,19.3,69.6,1544966100
3831,a13d7,19.2,69.5,1544966220
3832,a13d7,19.2,69.6,1544966340
3833,a13d7,19.2,69.7,1544966460
3834,a13d7,19.2,69.8,1544966580
3835,a13d7,19.2,69.5,1544966700
3836,a13d7,19,70,1544966820
3837,a13d7,19.2,69.2,1544966940
3838,a13d7,19,68.8,1544967060
3839,a13d7,19.2,68.7,1544967180
3840,a13d7,19.3,69.1,1544967300
3841,a13d7,19.3,68.8,1544967420
3842,a13d7,19.2,68.5,1544967540
3843,a13d7,19.3,68.9,1544967660
3844,a13d7,19.2,68.7,1544967780
3845,a13d7,19.3,69.7,1544967900
3846,a13d7,19.3,68.7,1544968020
3847,a13d7,19.3,68.7,1544968140
3848,a13d7,19.4,68.3,1544968260
3849,a13d7,19.4,68.2,1544968440
3850,a13d7,19.4,68,1544968560
3851,a13d7,19.7,68.2,1544968680
3852,a13d7,19.3,67.8,1544968800
3853,a13d7,19.5,67.9,1544968920
3854,a13d7,19.5,67.7,1544969040
3855,a13d7,19.4,67.5,1544969160
3856,a13d7,19.5,67.5,1544969280
3857,a13d7,19.7,67.6,1544969400
3858,a13d7,19.5,67.5,1544969520
3859,a13d7,19.4,67.3,1544969640
3860,a13d7,19.4,67.4,1544969760
3861,a13d7,19.4,67.5,1544969880
3862,a13d7,19.3,67.3,1544970000
3863,a13d7,19.4,67.7,1544970120
3864,a13d7,19.4,67.7,1544970240
3865,a13d7,19.4,67.6,1544970360
3866,a13d7,19.5,67.8,1544970480
3867,a13d7,19.4,68,1544970600
3868,a13d7,19.3,68.3,1544970720
3869,a13d7,19.3,68.5,1544970840
3870,a13d7,19.3,68.8,1544970960
3871,a13d7,19.3,68.8,1544971080
3872,a13d7,19.2,68.9,1544971200
3873,a13d7,19.2,69,1544971320
3874,a13d7,19.2,69,1544971440
3875,a13d7,19.2,69,1544971560
3876,a13d7,19.1,68.8,1544971680
3877,a13d7,19.2,68.8,1544971800
3878,a13d7,19.4,68.9,1544971920
3879,a13d7,19.3,68.7,1544972100
3880,a13d7,19.3,68.7,1544972220
3881,a13d7,19.2,68.8,1544972340
3882,a13d7,19.2,68.6,1544972460
3883,a13d7,19.3,68.8,1544972580
3884,a13d7,19.3,68.7,1544972700
3885,a13d7,19.3,68.6,1544972820
3886,a13d7,19.3,68.6,1544972940
3887,a13d7,19.3,67.7,1544973060
3888,a13d7,19.3,67.9,1544973180
3889,a13d7,19.4,68.2,1544973300
3890,a13d7,19.4,67.7,1544973420
3891,a13d7,19.4,68.3,1544973540
3892,a13d7,19.4,68.2,1544973660
3893,a13d7,19.4,67.9,1544973780
3894,a13d7,19.5,67.2,1544973900
3895,a13d7,19.5,67.7,1544974020
3896,a13d7,19.4,67.7,1544974140
3897,a13d7,19.5,67.8,1544974260
3898,a13d7,19.5,67.7,1544974380
3899,a13d7,19.4,67.6,1544974500
3900,a13d7,19.4,67.3,1544974620
3901,a13d7,19.5,67.6,1544974740
3902,a13d7,19.4,67.7,1544974860
3903,a13d7,19.4,67.9,1544974980
3904,a13d7,19.4,68,1544975100
3905,a13d7,19.4,68.2,1544975220
3906,a13d7,19.2,68.3,1544975340
3907,a13d7,19.3,68.8,1544975460
3908,a13d7,19.4,69.1,1544975640
3909,a13d7,19.3,69.5,1544975760
3910,a13d7,19.3,69.7,1544975880
3911,a13d7,19.3,70,1544976000
3912,a13d7,19.2,70.1,1544976120
3913,a13d7,19.2,70.1,1544976240
3914,a13d7,19.2,70.1,1544976360
3915,a13d7,19.2,69.5,1544976480
3916,a13d7,19.4,68.1,1544976600
3917,a13d7,19.2,67.1,1544976720
3918,a13d7,19.2,66.5,1544976840
3919,a13d7,19.1,66.1,1544976960
3920,a13d7,19.2,65.8,1544977080
3921,a13d7,19.2,66.1,1544977200
3922,a13d7,19.2,65.9,1544977320
3923,a13d7,18.2,50.8,1544977440
3924,a13d7,17,46.2,1544977560
3925,a13d7,15.8,46.7,1544977680
3926,a13d7,15.2,51,1544977800
3927,a13d7,15.1,52.9,1544977920
3928,a13d7,15.9,63.9,1544978040
3929,a13d7,16.9,64.2,1544978160
3930,a13d7,17.4,63.2,1544978280
3931,a13d7,17.8,63,1544978400
3932,a13d7,18,62.7,1544978520
3933,a13d7,18.2,62.4,1544978640
3934,a13d7,18.4,61.9,1544978760
3935,a13d7,18.5,61,1544978940
3936,a13d7,18.9,60.3,1544979180
3937,a13d7,19,59.8,1544979300
3938,a13d7,19,59.5,1544979420
3939,a13d7,19.1,59.4,1544979540
3940,a13d7,19.1,58.4,1544979660
3941,a13d7,19.5,58.5,1544979780
3942,a13d7,19.5,58.2,1544979900
3943,a13d7,19.2,58.1,1544980020
3944,a13d7,19.2,57.7,1544980140
3945,a13d7,19.3,57.5,1544980260
3946,a13d7,19.2,57.3,1544980380
3947,a13d7,19.3,57.4,1544980500
3948,a13d7,18.9,56.8,1544980620
3949,a13d7,19.3,56.8,1544980740
3950,a13d7,19.7,56.8,1544980860
3951,a13d7,19.2,56.5,1544980980
3952,a13d7,19.3,56.5,1544981100
3953,a13d7,19.6,56.4,1544981220
3954,a13d7,19.4,56.3,1544981340
3955,a13d7,19.4,56.6,1544981460
3956,a13d7,19.4,56.7,1544981580
3957,a13d7,19.4,56.5,1544981700
3958,a13d7,19.4,56.7,1544981820
3959,a13d7,19.4,57.2,1544981940
3960,a13d7,19.4,57.2,1544982060
3961,a13d7,19.4,57.2,1544982240
3962,a13d7,19.4,57.4,1544982360
3963,a13d7,19.3,57.5,1544982480
3964,a13d7,19.4,57.8,1544982600
3965,a13d7,19.4,57.9,1544982720
3966,a13d7,19.4,57.9,1544982840
3967,a13d7,19.4,58.1,1544982960
3968,a13d7,19.4,58.5,1544983080
3969,a13d7,19.4,58.7,1544983200
3970,a13d7,19.4,58.8,1544983320
3971,a13d7,19.3,59,1544983440
3972,a13d7,19.2,59.3,1544983560
3973,a13d7,19.2,59.4,1544983680
3974,a13d7,19.2,59.5,1544983800
3975,a13d7,19.2,59.5,1544983920
3976,a13d7,19.2,60.4,1544984040
3977,a13d7,19.2,59.7,1544984160
3978,a13d7,19.2,59.9,1544984280
3979,a13d7,19.2,60.1,1544984400
3980,a13d7,19.2,60,1544984520
3981,a13d7,19.5,60,1544984640
3982,a13d7,19.2,59.8,1544984760
3983,a13d7,19.2,59.8,1544984880
3984,a13d7,19,59.6,1544985000
3985,a13d7,19.2,59.5,1544985120
3986,a13d7,19.2,59.4,1544985240
3987,a13d7,19.3,59.4,1544985360
3988,a13d7,19.3,59.3,1544985480
3989,a13d7,19.3,59.3,1544985660
3990,a13d7,19.2,58.9,1544985780
3991,a13d7,19.3,59.6,1544985900
3992,a13d7,19.3,58.9,1544986020
3993,a13d7,19.4,59.1,1544986140
3994,a13d7,19.4,58.5,1544986260
3995,a13d7,19.3,58.4,1544986380
3996,a13d7,19.4,58.2,1544986500
3997,a13d7,19.4,58.1,1544986620
3998,a13d7,19.4,58.2,1544986740
3999,a13d7,19.4,58.3,1544986860
4000,a13d7,19.4,58.4,1544986980
4001,a13d7,19.3,58.6,1544987100
4002,a13d7,19.4,58.6,1544987220
4003,a13d7,19.4,68.9,1544987340
4004,a13d7,19.5,60.9,1544987460
4005,a13d7,19.4,59.9,1544987580
4006,a13d7,19.4,59.5,1544987700
4007,a13d7,19.4,59.7,1544987880
4008,a13d7,19.4,59.7,1544988000
4009,a13d7,19.4,59.3,1544988120
4010,a13d7,19.4,59.4,1544988240
4011,a13d7,19.4,59.4,1544988360
4012,a13d7,19.4,59.5,1544988480
4013,a13d7,19.4,59.7,1544988600
4014,a13d7,19.3,59.8,1544988720
4015,a13d7,19.3,59.9,1544988840
4016,a13d7,19.2,59.9,1544988960
4017,a13d7,19.2,60.2,1544989080
4018,a13d7,19.3,60,1544989200
4019,a13d7,19.3,59.7,1544989320
4020,a13d7,19.2,60.7,1544989440
4021,a13d7,19.1,59.9,1544989560
4022,a13d7,19.1,60,1544989680
4023,a13d7,19.1,60.1,1544989800
4024,a13d7,19.2,60.1,1544989920
4025,a13d7,19.1,60,1544990040
4026,a13d7,19.3,60,1544990160
4027,a13d7,19.1,59.6,1544990280
4028,a13d7,19.2,59.6,1544990400
4029,a13d7,19.2,59.3,1544990520
4030,a13d7,19.2,58.9,1544990640
4031,a13d7,19.2,59,1544990760
4032,a13d7,19.2,58.7,1544990880
4033,a13d7,19,58.7,1544991000
4034,a13d7,19.2,58.6,1544991120
4035,a13d7,19.2,58.5,1544991300
4036,a13d7,19.2,58.5,1544991420
4037,a13d7,19.3,58.4,1544991540
4038,a13d7,19.2,58.4,1544991660
4039,a13d7,19.3,58.3,1544991780
4040,a13d7,19.3,58.3,1544991900
4041,a13d7,19.3,58.3,1544992020
4042,a13d7,19.3,58.2,1544992140
4043,a13d7,19.3,58.1,1544992260
4044,a13d7,19.3,57.9,1544992380
4045,a13d7,19.2,58,1544992500
4046,a13d7,19.3,57.9,1544992620
4047,a13d7,19.2,58.2,1544992740
4048,a13d7,19.2,58.3,1544992860
4049,a13d7,19.2,58.1,1544992980
4050,a13d7,19.2,58.3,1544993100
4051,a13d7,19.2,58.4,1544993220
4052,a13d7,19.2,58.5,1544993340
4053,a13d7,19.2,58.6,1544993460
4054,a13d7,19.2,59.4,1544993580
4055,a13d7,19.2,58.7,1544993700
4056,a13d7,19.2,58.7,1544993820
4057,a13d7,19.2,58.7,1544993940
4058,a13d7,19.2,58.8,1544994060
4059,a13d7,19.2,58.9,1544994180
4060,a13d7,19.1,58.9,1544994300
4061,a13d7,19.1,59,1544994480
4062,a13d7,19.1,59,1544994600
4063,a13d7,19.1,58.9,1544994720
4064,a13d7,19,58.9,1544994840
4065,a13d7,19.2,58.9,1544994960
4066,a13d7,19.1,58.8,1544995080
4067,a13d7,19.1,58.8,1544995200
4068,a13d7,19.1,58.6,1544995320
4069,a13d7,19.1,58.6,1544995440
4070,a13d7,19.2,58.6,1544995560
4071,a13d7,19.1,58.6,1544995680
4072,a13d7,19,58.4,1544995800
4073,a13d7,19.2,58.4,1544995920
4074,a13d7,19.1,58.3,1544996040
4075,a13d7,19.3,58.3,1544996160
4076,a13d7,19.1,58.2,1544996280
4077,a13d7,19.2,58.4,1544996400
4078,a13d7,19.4,58.5,1544996520
4079,a13d7,19.2,58.4,1544996640
4080,a13d7,19.2,58.4,1544996760
4081,a13d7,19.2,58.3,1544996880
4082,a13d7,19.2,58.3,1544997000
4083,a13d7,19.2,58.3,1544997120
4084,a13d7,19.3,58.4,1544997240
4085,a13d7,19.2,58.4,1544997360
4086,a13d7,19.2,58.4,1544997540
4087,a13d7,19.2,58.4,1544997660
4088,a13d7,19.2,58.4,1544997780
4089,a13d7,19.3,58.5,1544997900
4090,a13d7,19.1,58.4,1544998020
4091,a13d7,19.2,58.6,1544998140
4092,a13d7,19.3,58.6,1544998260
4093,a13d7,19.2,58.6,1544998380
4094,a13d7,19.3,58.7,1544998500
4095,a13d7,19.2,58.6,1544998620
4096,a13d7,19.3,58.7,1544998740
4097,a13d7,19.3,58.8,1544998860
4098,a13d7,19.3,58.8,1544998980
4099,a13d7,19.2,58.7,1544999100
4100,a13d7,19.3,58.8,1544999220
4101,a13d7,19.2,58.8,1544999340
4102,a13d7,19.4,58.9,1544999460
4103,a13d7,19.2,58.8,1544999580
4104,a13d7,19.5,58.8,1544999700
4105,a13d7,19.4,58.8,1544999820
4106,a13d7,19.2,58.7,1544999940
4107,a13d7,19.2,58.7,1545000060
4108,a13d7,19.2,58.7,1545000180
4109,a13d7,19.2,58.6,1545000300
4110,a13d7,19.1,58.8,1545000420
4111,a13d7,19.1,59.2,1545000540
4112,a13d7,19.2,59.5,1545000660
4113,a13d7,19.3,59.6,1545000840
4114,a13d7,19.4,59.8,1545000960
4115,a13d7,19.2,59.9,1545001080
4116,a13d7,19.3,60.2,1545001200
4117,a13d7,19.6,60.4,1545001320
4118,a13d7,19.3,60.3,1545001440
4119,a13d7,19.3,60.3,1545001560
4120,a13d7,19.3,60.5,1545001680
4121,a13d7,19.2,60.9,1545001800
4122,a13d7,19.3,60.6,1545001920
4123,a13d7,19.4,57.5,1545002040
4124,a13d7,18,45.6,1545002160
4125,a13d7,18,55.9,1545002280
4126,a13d7,18.4,58,1545002400
4127,a13d7,18.8,57.7,1545002520
4128,a13d7,19,57.7,1545002640
4129,a13d7,19.2,57.8,1545002760
4130,a13d7,19.3,57.9,1545002880
4131,a13d7,19.4,57.9,1545003000
4132,a13d7,19.6,58.4,1545003120
4133,a13d7,19.7,58.4,1545003240
4134,a13d7,19.7,58.6,1545003360
4135,a13d7,19.9,58.4,1545003480
4136,a13d7,20,59.3,1545003600
4137,a13d7,19.9,58.8,1545003720
4138,a13d7,20.2,58.7,1545003900
4139,a13d7,20.2,58.8,1545004020
4140,a13d7,20.3,58.8,1545004140
4141,a13d7,20.4,58.6,1545004260
4142,a13d7,20.4,58.7,1545004380
4143,a13d7,20.5,58.6,1545004500
4144,a13d7,20.5,58.6,1545004620
4145,a13d7,20.6,59,1545004740
4146,a13d7,20.6,58.5,1545004860
4147,a13d7,20.7,58.5,1545004980
4148,a13d7,20.7,58.5,1545005100
4149,a13d7,20.8,59,1545005220
4150,a13d7,20.8,58.4,1545005340
4151,a13d7,20.8,58.4,1545005460
4152,a13d7,20.9,58.5,1545005580
4153,a13d7,20.9,58.5,1545005700
4154,a13d7,20.9,58.3,1545005820
4155,a13d7,20.9,58.4,1545005940
4156,a13d7,20.9,58.4,1545006060
4157,a13d7,20.9,58.5,1545006180
4158,a13d7,20.8,59.1,1545006300
4159,a13d7,20.8,58.4,1545006420
4160,a13d7,20.8,58.6,1545006540
4161,a13d7,20.9,58.8,1545006660
4162,a13d7,20.8,58.8,1545006780
4163,a13d7,20.8,59.1,1545006900
4164,a13d7,20.9,59.1,1545007020
4165,a13d7,20.8,59.2,1545007140
4166,a13d7,20.8,59.2,1545007320
4167,a13d7,20.8,59.3,1545007440
4168,a13d7,20.7,59.5,1545007560
4169,a13d7,20.7,59.9,1545007680
4170,a13d7,20.7,59.9,1545007800
4171,a13d7,20.7,60.2,1545007920
4172,a13d7,20,45.9,1545008040
4173,a13d7,18.6,45.5,1545008160
4174,a13d7,17.6,47,1545008280
4175,a13d7,16.8,48.4,1545008400
4176,a13d7,16.6,47.8,1545008520
4177,a13d7,16.9,49,1545008640
4178,a13d7,17,47.6,1545008760
4179,a13d7,17.2,47.5,1545008880
4180,a13d7,16.5,45.9,1545009000
4181,a13d7,17.2,53.6,1545009120
4182,a13d7,18,54.3,1545009240
4183,a13d7,18.5,54.1,1545009360
4184,a13d7,18.9,54.1,1545009480
4185,a13d7,19.2,54.1,1545009600
4186,a13d7,19.5,54.3,1545009720
4187,a13d7,19.7,54.7,1545009840
4188,a13d7,19.9,54.7,1545009960
4189,a13d7,20,54.9,1545010080
4190,a13d7,20.2,55.2,1545010200
4191,a13d7,20.3,55.4,1545010320
4192,a13d7,20.3,55.5,1545010500
4193,a13d7,20.4,55.7,1545010620
4194,a13d7,20.5,55.7,1545010740
4195,a13d7,20.7,55.8,1545010860
4196,a13d7,20.7,55.7,1545010980
4197,a13d7,20.8,55.9,1545011100
4198,a13d7,20.9,55.9,1545011220
4199,a13d7,21,55.9,1545011340
4200,a13d7,21,55.9,1545011460
4201,a13d7,21,55.9,1545011580
4202,a13d7,21,55.5,1545011700
4203,a13d7,21,55.6,1545011820
4204,a13d7,21,55.7,1545011940
4205,a13d7,21.1,55.9,1545012060
4206,a13d7,21.1,55.3,1545012180
4207,a13d7,21,55.8,1545012300
4208,a13d7,21.1,55.8,1545012420
4209,a13d7,21.1,55,1545012540
4210,a13d7,21.4,56.1,1545012660
4211,a13d7,21.1,55.7,1545012780
4212,a13d7,21.1,55.9,1545012900
4213,a13d7,21.1,55.9,1545013020
4214,a13d7,21.1,56.5,1545013140
4215,a13d7,21,56.6,1545013260
4216,a13d7,21.2,56.6,1545013380
4217,a13d7,21,56.6,1545013500
4218,a13d7,20.9,57.1,1545013620
4219,a13d7,21,57.1,1545013740
4220,a13d7,21,57.1,1545013860
4221,a13d7,20.9,57.3,1545014040
4222,a13d7,20.9,57.4,1545014160
4223,a13d7,20.8,57.5,1545014280
4224,a13d7,20.7,57.7,1545014400
4225,a13d7,20.9,58.2,1545014520
4226,a13d7,20.9,58.6,1545014640
4227,a13d7,20.9,58.6,1545014760
4228,a13d7,21,58.7,1545014880
4229,a13d7,20.9,58.6,1545015000
4230,a13d7,20.9,58.5,1545015120
4231,a13d7,20.9,58.7,1545015240
4232,a13d7,20.8,58.8,1545015360
4233,a13d7,20.8,58.8,1545015480
4234,a13d7,20.7,58.9,1545015600
4235,a13d7,20.7,59.1,1545015720
4236,a13d7,20.7,59.2,1545015840
4237,a13d7,20.7,59.2,1545015960
4238,a13d7,20.8,59.2,1545016080
4239,a13d7,20.8,59.3,1545016200
4240,a13d7,20.8,59.1,1545016320
4241,a13d7,20.8,59.2,1545016440
4242,a13d7,20.9,58.9,1545016560
4243,a13d7,20.9,59,1545016680
4244,a13d7,20.9,59,1545016800
4245,a13d7,21,58.9,1545016920
4246,a13d7,20.9,58.8,1545017040
4247,a13d7,21,59.1,1545017160
4248,a13d7,21,59,1545017280
4249,a13d7,20.9,58.9,1545017460
4250,a13d7,21,59,1545017580
4251,a13d7,21,59.5,1545017700
4252,a13d7,20.9,59,1545017820
4253,a13d7,21.1,59.3,1545017940
4254,a13d7,21.1,59.1,1545018060
4255,a13d7,21.1,59.2,1545018180
4256,a13d7,21.1,59.3,1545018300
4257,a13d7,21,59.3,1545018420
4258,a13d7,21,59.3,1545018540
4259,a13d7,21,59.4,1545018660
4260,a13d7,21,59.4,1545018780
4261,a13d7,21,59.5,1545018900
4262,a13d7,21,59.5,1545019020
4263,a13d7,21,59.6,1545019140
4264,a13d7,21,59.7,1545019260
4265,a13d7,21,59.7,1545019380
4266,a13d7,21,60.7,1545019500
4267,a13d7,21,60.1,1545019620
4268,a13d7,20.9,60,1545019740
4269,a13d7,20.9,60,1545019860
4270,a13d7,20.9,60,1545019980
4271,a13d7,20.8,59.9,1545020100
4272,a13d7,20.8,60,1545020220
4273,a13d7,20.8,60.2,1545020340
4274,a13d7,20.8,59.6,1545020460
4275,a13d7,20.8,60.4,1545020580
4276,a13d7,20.8,60.4,1545020760
4277,a13d7,20.7,60.7,1545020880
4278,a13d7,20.7,60.9,1545021000
4279,a13d7,20.7,61,1545021120
4280,a13d7,20.7,61.2,1545021240
4281,a13d7,20.7,61.3,1545021360
4282,a13d7,20.7,61,1545021480
4283,a13d7,20.7,61.3,1545021600
4284,a13d7,20.8,61.3,1545021720
4285,a13d7,20.7,61.6,1545021840
4286,a13d7,20.9,61.5,1545021960
4287,a13d7,20.7,61.5,1545022080
4288,a13d7,20.9,61.7,1545022200
4289,a13d7,20.9,61.5,1545022320
4290,a13d7,21,61.5,1545022440
4291,a13d7,21,61.5,1545022560
4292,a13d7,21,61.4,1545022680
4293,a13d7,21,61.4,1545022800
4294,a13d7,21.1,61.5,1545022920
4295,a13d7,21,61.4,1545023040
4296,a13d7,21.1,61.3,1545023160
4297,a13d7,21.1,61.4,1545023280
4298,a13d7,21.1,61.5,1545023400
4299,a13d7,21,61.6,1545023520
4300,a13d7,21.2,61.6,1545023640
4301,a13d7,21.1,61.6,1545023760
4302,a13d7,21,61.9,1545023940
4303,a13d7,20.9,62,1545024060
4304,a13d7,21.1,62.2,1545024180
4305,a13d7,21.1,62.3,1545024300
4306,a13d7,21.1,62.5,1545024420
4307,a13d7,21,62.7,1545024540
4308,a13d7,21,62.8,1545024660
4309,a13d7,21,62.7,1545024780
4310,a13d7,21.2,63,1545024900
4311,a13d7,21,63.3,1545025020
4312,a13d7,21,63.5,1545025140
4313,a13d7,21,63.9,1545025260
4314,a13d7,21,63.6,1545025380
4315,a13d7,21,63.7,1545025500
4316,a13d7,21,63.8,1545025620
4317,a13d7,20.9,63.7,1545025740
4318,a13d7,20.9,64,1545025860
4319,a13d7,20.9,63.9,1545025980
4320,a13d7,20.9,64.3,1545026100
4321,a13d7,20.9,64.3,1545026220
4322,a13d7,20.9,64.3,1545026340
4323,a13d7,20.8,64.2,1545026460
4324,a13d7,21,64.2,1545026580
4325,a13d7,20.8,63.9,1545026700
4326,a13d7,20.9,63.9,1545026820
4327,a13d7,20.9,64.3,1545026940
4328,a13d7,20.9,64.2,1545027060
4329,a13d7,20.9,64.2,1545027180
4330,a13d7,20.9,64.2,1545027360
4331,a13d7,20.9,64,1545027480
4332,a13d7,20.9,63.9,1545027600
4333,a13d7,20.9,64.2,1545027720
4334,a13d7,20.9,64.2,1545027840
4335,a13d7,21,64.3,1545027960
4336,a13d7,21,64.3,1545028080
4337,a13d7,21,64.2,1545028200
4338,a13d7,21,64.2,1545028320
4339,a13d7,21.1,64.3,1545028440
4340,a13d7,21.1,64.6,1545028560
4341,a13d7,21,64.1,1545028680
4342,a13d7,21,64,1545028800
4343,a13d7,21,63.9,1545028920
4344,a13d7,21,64.3,1545029040
4345,a13d7,21.1,63.9,1545029160
4346,a13d7,21.1,63.9,1545029280
4347,a13d7,21.1,63.5,1545029400
4348,a13d7,21.3,64,1545029520
4349,a13d7,21.1,64,1545029640
4350,a13d7,21,64,1545029760
4351,a13d7,21.1,64,1545029880
4352,a13d7,21.1,64.2,1545030000
4353,a13d7,21.1,64.4,1545030120
4354,a13d7,21.1,64.5,1545030240
4355,a13d7,21.1,64.2,1545030360
4356,a13d7,21.1,64.5,1545030480
4357,a13d7,21.1,64.5,1545030600
4358,a13d7,21,64.4,1545030780
4359,a13d7,21.1,64.7,1545030900
4360,a13d7,21,64.6,1545031020
4361,a13d7,21,64.9,1545031140
4362,a13d7,21,64.9,1545031260
4363,a13d7,21,65.1,1545031380
4364,a13d7,21,65.3,1545031500
4365,a13d7,21,65.8,1545031620
4366,a13d7,21,65.8,1545031740
4367,a13d7,21,65.6,1545031860
4368,a13d7,21,65.7,1545031980
4369,a13d7,21,65.7,1545032100
4370,a13d7,21,66.6,1545032220
4371,a13d7,21,65.7,1545032340
4372,a13d7,21.1,65.6,1545032460
4373,a13d7,21,65.5,1545032580
4374,a13d7,21,65.8,1545032700
4375,a13d7,21,65.7,1545032820
4376,a13d7,20.8,65.6,1545032940
4377,a13d7,21,65.7,1545033060
4378,a13d7,21,65.7,1545033180
4379,a13d7,21,65.8,1545033300
4380,a13d7,21.1,65.9,1545033420
4381,a13d7,21.1,65.9,1545033540
4382,a13d7,21.1,65.9,1545033660
4383,a13d7,21.1,65.6,1545033780
4384,a13d7,21.1,66.5,1545033960
4385,a13d7,21.1,66.2,1545034080
4386,a13d7,21.3,66,1545034200
4387,a13d7,21.2,66.1,1545034320
4388,a13d7,21.2,66,1545034440
4389,a13d7,21.2,65.8,1545034560
4390,a13d7,21.2,65.7,1545034680
4391,a13d7,21.2,65.9,1545034800
4392,a13d7,21.2,65.9,1545034920
4393,a13d7,21.2,65.6,1545035040
4394,a13d7,21.2,66.6,1545035160
4395,a13d7,21.2,65.7,1545035280
4396,a13d7,21.2,65.6,1545035400
4397,a13d7,21.2,65.6,1545035520
4398,a13d7,21.2,65.6,1545035640
4399,a13d7,21.2,65.7,1545035760
4400,a13d7,21.2,65.9,1545035880
4401,a13d7,21.3,65.9,1545036000
4402,a13d7,21.2,65.8,1545036120
4403,a13d7,21.2,66.2,1545036240
4404,a13d7,21.2,66.2,1545036360
4405,a13d7,21.2,66.5,1545036480
4406,a13d7,21.2,66.3,1545036600
4407,a13d7,21.3,66.3,1545036720
4408,a13d7,21.2,66.3,1545036840
4409,a13d7,21.2,66,1545036960
4410,a13d7,21.2,66.5,1545037080
4411,a13d7,21.3,66.5,1545037260
4412,a13d7,21.2,66.3,1545037380
4413,a13d7,21.3,66.3,1545037500
4414,a13d7,21.2,66.2,1545037620
4415,a13d7,21.2,65.9,1545037740
4416,a13d7,21.1,65.9,1545037860
4417,a13d7,21.2,65.9,1545037980
4418,a13d7,21.2,65.9,1545038100
4419,a13d7,21.1,65.7,1545038220
4420,a13d7,21.1,65.5,1545038340
4421,a13d7,21.1,65.6,1545038460
4422,a13d7,21.1,65.6,1545038580
4423,a13d7,21.1,65.4,1545038700
4424,a13d7,21.1,65.3,1545038820
4425,a13d7,21.1,65.6,1545038940
4426,a13d7,21.1,65.3,1545039060
4427,a13d7,21.1,65.5,1545039180
4428,a13d7,21.1,65.2,1545039300
4429,a13d7,21.1,65,1545039420
4430,a13d7,21,59.2,1545039540
4431,a13d7,21,59.1,1545039660
4432,a13d7,20.9,60.9,1545039780
4433,a13d7,21,61.6,1545039900
4434,a13d7,21.1,62,1545040020
4435,a13d7,20.3,51,1545040140
4436,a13d7,19,49.1,1545040320
4437,a13d7,18.4,50.8,1545040440
4438,a13d7,18,52,1545040560
4439,a13d7,17.7,53.2,1545040680
4440,a13d7,17.6,54,1545040800
4441,a13d7,17.3,52.2,1545040920
4442,a13d7,17.6,59.5,1545041040
4443,a13d7,18.4,59.5,1545041160
4444,a13d7,19,59.1,1545041280
4445,a13d7,19.3,58.8,1545041400
4446,a13d7,19.8,58.5,1545041520
4447,a13d7,19.7,58.1,1545041640
4448,a13d7,19.8,58.1,1545041760
4449,a13d7,19.9,57.9,1545041880
4450,a13d7,19.9,57.4,1545042000
4451,a13d7,19.9,57.6,1545042120
4452,a13d7,20,57.6,1545042240
4453,a13d7,20,57.7,1545042360
4454,a13d7,20.1,57.8,1545042480
4455,a13d7,20.1,57.8,1545042600
4456,a13d7,20.1,58,1545042720
4457,a13d7,20.1,58.2,1545042840
4458,a13d7,20,58.7,1545042960
4459,a13d7,20.2,59,1545043080
4460,a13d7,19.9,59.1,1545043200
4461,a13d7,19.9,59.3,1545043320
4462,a13d7,19.9,59.5,1545043440
4463,a13d7,19.8,59.6,1545043560
4464,a13d7,19.8,59.7,1545043740
4465,a13d7,19.8,59.8,1545043860
4466,a13d7,19.7,59.9,1545043980
4467,a13d7,19.7,59.9,1545044100
4468,a13d7,19.7,60.1,1545044220
4469,a13d7,19.7,60.2,1545044340
4470,a13d7,19.6,60.2,1545044460
4471,a13d7,19.6,60.2,1545044580
4472,a13d7,19.6,60.3,1545044700
4473,a13d7,19.6,60.2,1545044820
4474,a13d7,19.6,60.3,1545044940
4475,a13d7,19.4,60.2,1545045060
4476,a13d7,19.6,60.3,1545045180
4477,a13d7,19.6,60.3,1545045300
4478,a13d7,19.5,60.3,1545045420
4479,a13d7,19.6,61.2,1545045540
4480,a13d7,19.5,60.4,1545045660
4481,a13d7,19.5,60.5,1545045780
4482,a13d7,19.5,60.5,1545045900
4483,a13d7,19.5,60.5,1545046020
4484,a13d7,19.5,61,1545046140
4485,a13d7,19.5,60.5,1545046260
4486,a13d7,19.6,60.7,1545046380
4487,a13d7,19.5,60.3,1545046500
